mon	feature	feature_val
smeargle	move	stealthrock
smeargle	move	destinybond
smeargle	move	whirlwind
smeargle	move	stickyweb
smeargle	move	spore
smeargle	move	fakeout
smeargle	move	wideguard
smeargle	move	helpinghand
smeargle	move	followme
smeargle	move	tailwind
smeargle	move	kingsshield
smeargle	move	transform
miltank	move	milkdrink
miltank	move	stealthrock
miltank	move	bodyslam
miltank	move	healbell
miltank	move	curse
miltank	move	earthquake
miltank	move	toxic
miltank	move	protect
miltank	move	helpinghand
miltank	move	bodyslam
miltank	move	healbell
miltank	move	curse
miltank	move	earthquake
miltank	move	thunderwave
raikou	move	thunderbolt
raikou	move	hiddenpowerice
raikou	move	aurasphere
raikou	move	calmmind
raikou	move	substitute
raikou	move	voltswitch
raikou	move	extrasensory
raikou	move	thunderbolt
raikou	move	hiddenpowerice
raikou	move	extrasensory
raikou	move	calmmind
raikou	move	substitute
raikou	move	snarl
raikou	move	protect
entei	move	extremespeed
entei	move	flareblitz
entei	move	bulldoze
entei	move	stoneedge
entei	move	sacredfire
entei	move	extremespeed
entei	move	flareblitz
entei	move	ironhead
entei	move	bulldoze
entei	move	stoneedge
entei	move	sacredfire
entei	move	protect
suicune	move	hydropump
suicune	move	icebeam
suicune	move	scald
suicune	move	hiddenpowergrass
suicune	move	rest
suicune	move	sleeptalk
suicune	move	calmmind
suicune	move	hydropump
suicune	move	icebeam
suicune	move	scald
suicune	move	hiddenpowergrass
suicune	move	snarl
suicune	move	tailwind
suicune	move	protect
suicune	move	calmmind
larvitar	move	earthquake
larvitar	move	stoneedge
larvitar	move	facade
larvitar	move	dragondance
larvitar	move	superpower
larvitar	move	crunch
pupitar	move	earthquake
pupitar	move	stoneedge
pupitar	move	crunch
pupitar	move	dragondance
pupitar	move	superpower
pupitar	move	stealthrock
tyranitar	move	crunch
tyranitar	move	stoneedge
tyranitar	move	pursuit
tyranitar	move	earthquake
tyranitar	move	fireblast
tyranitar	move	icebeam
tyranitar	move	stealthrock
tyranitar	move	crunch
tyranitar	move	stoneedge
tyranitar	move	rockslide
tyranitar	move	earthquake
tyranitar	move	firepunch
tyranitar	move	icepunch
tyranitar	move	stealthrock
tyranitar	move	protect
tyranitarmega	move	crunch
tyranitarmega	move	stoneedge
tyranitarmega	move	earthquake
tyranitarmega	move	icepunch
tyranitarmega	move	dragondance
tyranitarmega	move	crunch
tyranitarmega	move	stoneedge
tyranitarmega	move	earthquake
tyranitarmega	move	icepunch
tyranitarmega	move	dragondance
tyranitarmega	move	rockslide
tyranitarmega	move	protect
lugia	move	toxic
lugia	move	roost
lugia	move	substitute
lugia	move	whirlwind
lugia	move	thunderwave
lugia	move	dragontail
lugia	move	aeroblast
lugia	move	aeroblast
lugia	move	roost
lugia	move	substitute
lugia	move	tailwind
lugia	move	icebeam
lugia	move	psychic
lugia	move	calmmind
lugia	move	skydrop
lugia	move	protect
hooh	move	substitute
hooh	move	sacredfire
hooh	move	bravebird
hooh	move	earthquake
hooh	move	roost
hooh	move	toxic
hooh	move	flamecharge
hooh	move	substitute
hooh	move	sacredfire
hooh	move	bravebird
hooh	move	earthquake
hooh	move	roost
hooh	move	toxic
hooh	move	tailwind
hooh	move	skydrop
hooh	move	protect
celebi	move	nastyplot
celebi	move	psychic
celebi	move	gigadrain
celebi	move	recover
celebi	move	healbell
celebi	move	batonpass
celebi	move	earthpower
celebi	move	hiddenpowerfire
celebi	move	leafstorm
celebi	move	uturn
celebi	move	thunderwave
celebi	move	protect
celebi	move	psychic
celebi	move	gigadrain
celebi	move	leechseed
celebi	move	recover
celebi	move	earthpower
celebi	move	hiddenpowerfire
celebi	move	nastyplot
celebi	move	leafstorm
celebi	move	uturn
celebi	move	thunderwave
treecko	move	substitute
treecko	move	leechseed
treecko	move	leafstorm
treecko	move	hiddenpowerice
treecko	move	hiddenpowerrock
treecko	move	endeavor
grovyle	move	substitute
grovyle	move	leechseed
grovyle	move	gigadrain
grovyle	move	leafstorm
grovyle	move	hiddenpowerice
grovyle	move	hiddenpowerrock
grovyle	move	endeavor
sceptile	move	gigadrain
sceptile	move	leafstorm
sceptile	move	hiddenpowerice
sceptile	move	focusblast
sceptile	move	hiddenpowerflying
sceptile	move	gigadrain
sceptile	move	leafstorm
sceptile	move	hiddenpowerice
sceptile	move	focusblast
sceptile	move	hiddenpowerfire
sceptile	move	protect
sceptilemega	move	substitute
sceptilemega	move	gigadrain
sceptilemega	move	dragonpulse
sceptilemega	move	focusblast
sceptilemega	move	swordsdance
sceptilemega	move	outrage
sceptilemega	move	leafblade
sceptilemega	move	earthquake
sceptilemega	move	hiddenpowerfire
sceptilemega	move	substitute
sceptilemega	move	gigadrain
sceptilemega	move	leafstorm
sceptilemega	move	hiddenpowerice
sceptilemega	move	focusblast
sceptilemega	move	dragonpulse
sceptilemega	move	hiddenpowerfire
sceptilemega	move	protect
torchic	move	protect
torchic	move	batonpass
torchic	move	substitute
torchic	move	hiddenpowergrass
torchic	move	swordsdance
torchic	move	firepledge
combusken	move	flareblitz
combusken	move	skyuppercut
combusken	move	protect
combusken	move	swordsdance
combusken	move	substitute
combusken	move	batonpass
combusken	move	shadowclaw
blaziken	move	flareblitz
blaziken	move	highjumpkick
blaziken	move	protect
blaziken	move	swordsdance
blaziken	move	substitute
blaziken	move	batonpass
blaziken	move	stoneedge
blaziken	move	knockoff
blazikenmega	move	flareblitz
blazikenmega	move	highjumpkick
blazikenmega	move	protect
blazikenmega	move	swordsdance
blazikenmega	move	substitute
blazikenmega	move	batonpass
blazikenmega	move	stoneedge
blazikenmega	move	knockoff
mudkip	move	hydropump
mudkip	move	earthpower
mudkip	move	hiddenpowerelectric
mudkip	move	icebeam
mudkip	move	sludgewave
marshtomp	move	waterfall
marshtomp	move	earthquake
marshtomp	move	superpower
marshtomp	move	icepunch
marshtomp	move	rockslide
marshtomp	move	stealthrock
swampert	move	stealthrock
swampert	move	earthquake
swampert	move	scald
swampert	move	icebeam
swampert	move	roar
swampert	move	toxic
swampert	move	protect
swampert	move	waterfall
swampert	move	earthquake
swampert	move	icebeam
swampert	move	stealthrock
swampert	move	wideguard
swampert	move	scald
swampert	move	rockslide
swampert	move	muddywater
swampert	move	protect
swampert	move	icywind
swampertmega	move	raindance
swampertmega	move	waterfall
swampertmega	move	earthquake
swampertmega	move	icepunch
swampertmega	move	superpower
swampertmega	move	waterfall
swampertmega	move	earthquake
swampertmega	move	raindance
swampertmega	move	icepunch
swampertmega	move	superpower
swampertmega	move	protect
poochyena	move	superfang
poochyena	move	foulplay
poochyena	move	suckerpunch
poochyena	move	toxic
poochyena	move	crunch
poochyena	move	firefang
poochyena	move	icefang
poochyena	move	poisonfang
mightyena	move	crunch
mightyena	move	suckerpunch
mightyena	move	playrough
mightyena	move	firefang
mightyena	move	irontail
mightyena	move	suckerpunch
mightyena	move	crunch
mightyena	move	playrough
mightyena	move	firefang
mightyena	move	taunt
mightyena	move	protect
zigzagoon	move	trick
zigzagoon	move	thunderwave
zigzagoon	move	icebeam
zigzagoon	move	thunderbolt
zigzagoon	move	gunkshot
zigzagoon	move	lastresort
linoone	move	bellydrum
linoone	move	extremespeed
linoone	move	seedbomb
linoone	move	shadowclaw
linoone	move	bellydrum
linoone	move	extremespeed
linoone	move	seedbomb
linoone	move	protect
linoone	move	shadowclaw
wurmple	move	bugbite
wurmple	move	poisonsting
wurmple	move	tackle
wurmple	move	electroweb
silcoon	move	bugbite
silcoon	move	poisonsting
silcoon	move	tackle
silcoon	move	electroweb
beautifly	move	quiverdance
beautifly	move	bugbuzz
beautifly	move	aircutter
beautifly	move	psychic
beautifly	move	gigadrain
beautifly	move	hiddenpowerrock
beautifly	move	quiverdance
beautifly	move	bugbuzz
beautifly	move	gigadrain
beautifly	move	hiddenpowerrock
beautifly	move	aircutter
beautifly	move	tailwind
beautifly	move	stringshot
beautifly	move	protect
cascoon	move	bugbite
cascoon	move	poisonsting
cascoon	move	tackle
cascoon	move	electroweb
dustox	move	roost
dustox	move	defog
dustox	move	bugbuzz
dustox	move	sludgebomb
dustox	move	quiverdance
dustox	move	uturn
dustox	move	shadowball
dustox	move	tailwind
dustox	move	stringshot
dustox	move	strugglebug
dustox	move	bugbuzz
dustox	move	protect
dustox	move	sludgebomb
dustox	move	quiverdance
dustox	move	shadowball
lotad	move	gigadrain
lotad	move	icebeam
lotad	move	scald
lotad	move	naturepower
lotad	move	raindance
lombre	move	fakeout
lombre	move	swordsdance
lombre	move	waterfall
lombre	move	seedbomb
lombre	move	icepunch
lombre	move	firepunch
lombre	move	thunderpunch
lombre	move	poweruppunch
lombre	move	gigadrain
lombre	move	icebeam
ludicolo	move	raindance
ludicolo	move	hydropump
ludicolo	move	scald
ludicolo	move	gigadrain
ludicolo	move	icebeam
ludicolo	move	focusblast
ludicolo	move	raindance
ludicolo	move	hydropump
ludicolo	move	surf
ludicolo	move	gigadrain
ludicolo	move	icebeam
ludicolo	move	fakeout
ludicolo	move	protect
seedot	move	defog
seedot	move	naturepower
seedot	move	seedbomb
seedot	move	explosion
seedot	move	foulplay
nuzleaf	move	naturepower
nuzleaf	move	seedbomb
nuzleaf	move	explosion
nuzleaf	move	swordsdance
nuzleaf	move	rockslide
nuzleaf	move	lowsweep
shiftry	move	leafstorm
shiftry	move	swordsdance
shiftry	move	leafblade
shiftry	move	suckerpunch
shiftry	move	defog
shiftry	move	lowkick
shiftry	move	knockoff
shiftry	move	leafstorm
shiftry	move	swordsdance
shiftry	move	leafblade
shiftry	move	suckerpunch
shiftry	move	knockoff
shiftry	move	lowkick
shiftry	move	fakeout
shiftry	move	protect
taillow	move	bravebird
taillow	move	facade
taillow	move	quickattack
taillow	move	uturn
taillow	move	protect
swellow	move	protect
swellow	move	facade
swellow	move	bravebird
swellow	move	uturn
swellow	move	quickattack
swellow	move	bravebird
swellow	move	facade
swellow	move	quickattack
swellow	move	uturn
swellow	move	protect
wingull	move	scald
wingull	move	icebeam
wingull	move	tailwind
wingull	move	uturn
wingull	move	airslash
wingull	move	knockoff
wingull	move	defog
pelipper	move	scald
pelipper	move	uturn
pelipper	move	hurricane
pelipper	move	toxic
pelipper	move	roost
pelipper	move	defog
pelipper	move	knockoff
pelipper	move	scald
pelipper	move	surf
pelipper	move	hurricane
pelipper	move	wideguard
pelipper	move	protect
pelipper	move	tailwind
pelipper	move	knockoff
ralts	move	trickroom
ralts	move	destinybond
ralts	move	psychic
ralts	move	willowisp
ralts	move	hypnosis
ralts	move	dazzlinggleam
ralts	move	substitute
ralts	move	trick
kirlia	move	trick
kirlia	move	dazzlinggleam
kirlia	move	psychic
kirlia	move	willowisp
kirlia	move	signalbeam
kirlia	move	thunderbolt
kirlia	move	destinybond
kirlia	move	substitute
gardevoir	move	psychic
gardevoir	move	thunderbolt
gardevoir	move	focusblast
gardevoir	move	shadowball
gardevoir	move	moonblast
gardevoir	move	calmmind
gardevoir	move	substitute
gardevoir	move	willowisp
gardevoir	move	psyshock
gardevoir	move	focusblast
gardevoir	move	shadowball
gardevoir	move	moonblast
gardevoir	move	taunt
gardevoir	move	willowisp
gardevoir	move	thunderbolt
gardevoir	move	trickroom
gardevoir	move	helpinghand
gardevoir	move	protect
gardevoir	move	dazzlinggleam
gardevoirmega	move	calmmind
gardevoirmega	move	hypervoice
gardevoirmega	move	psyshock
gardevoirmega	move	focusblast
gardevoirmega	move	substitute
gardevoirmega	move	taunt
gardevoirmega	move	willowisp
gardevoirmega	move	psyshock
gardevoirmega	move	focusblast
gardevoirmega	move	shadowball
gardevoirmega	move	calmmind
gardevoirmega	move	thunderbolt
gardevoirmega	move	hypervoice
gardevoirmega	move	protect
gallade	move	bulkup
gallade	move	drainpunch
gallade	move	icepunch
gallade	move	shadowsneak
gallade	move	closecombat
gallade	move	zenheadbutt
gallade	move	knockoff
gallade	move	trick
gallade	move	closecombat
gallade	move	trick
gallade	move	stoneedge
gallade	move	shadowsneak
gallade	move	drainpunch
gallade	move	icepunch
gallade	move	zenheadbutt
gallade	move	knockoff
gallade	move	trickroom
gallade	move	protect
gallade	move	helpinghand
gallademega	move	swordsdance
gallademega	move	closecombat
gallademega	move	drainpunch
gallademega	move	knockoff
gallademega	move	zenheadbutt
gallademega	move	substitute
gallademega	move	closecombat
gallademega	move	stoneedge
gallademega	move	drainpunch
gallademega	move	icepunch
gallademega	move	zenheadbutt
gallademega	move	swordsdance
gallademega	move	knockoff
gallademega	move	protect
surskit	move	hydropump
surskit	move	signalbeam
surskit	move	hiddenpowerfire
surskit	move	stickyweb
surskit	move	gigadrain
surskit	move	powersplit
masquerain	move	quiverdance
masquerain	move	bugbuzz
masquerain	move	airslash
masquerain	move	hydropump
masquerain	move	roost
masquerain	move	batonpass
masquerain	move	stickyweb
masquerain	move	hydropump
masquerain	move	bugbuzz
masquerain	move	airslash
masquerain	move	quiverdance
masquerain	move	tailwind
masquerain	move	roost
masquerain	move	strugglebug
masquerain	move	protect
shroomish	move	spore
shroomish	move	substitute
shroomish	move	leechseed
shroomish	move	gigadrain
shroomish	move	protect
shroomish	move	toxic
shroomish	move	stunspore
breloom	move	spore
breloom	move	machpunch
breloom	move	bulletseed
breloom	move	rocktomb
breloom	move	swordsdance
breloom	move	spore
breloom	move	helpinghand
breloom	move	machpunch
breloom	move	bulletseed
breloom	move	rocktomb
breloom	move	protect
breloom	move	drainpunch
slakoth	move	doubleedge
slakoth	move	hammerarm
slakoth	move	firepunch
slakoth	move	counter
slakoth	move	retaliate
slakoth	move	toxic
vigoroth	move	bulkup
vigoroth	move	return
vigoroth	move	earthquake
vigoroth	move	firepunch
vigoroth	move	suckerpunch
vigoroth	move	slackoff
vigoroth	move	icepunch
vigoroth	move	lowkick
slaking	move	earthquake
slaking	move	pursuit
slaking	move	nightslash
slaking	move	doubleedge
slaking	move	retaliate
slaking	move	earthquake
slaking	move	nightslash
slaking	move	doubleedge
slaking	move	retaliate
slaking	move	hammerarm
slaking	move	rockslide
nincada	move	xscissor
nincada	move	dig
nincada	move	aerialace
nincada	move	nightslash
ninjask	move	batonpass
ninjask	move	swordsdance
ninjask	move	substitute
ninjask	move	protect
ninjask	move	xscissor
ninjask	move	batonpass
ninjask	move	swordsdance
ninjask	move	substitute
ninjask	move	protect
ninjask	move	xscissor
ninjask	move	aerialace
shedinja	move	swordsdance
shedinja	move	willowisp
shedinja	move	xscissor
shedinja	move	shadowsneak
shedinja	move	shadowclaw
shedinja	move	batonpass
whismur	move	hypervoice
whismur	move	fireblast
whismur	move	shadowball
whismur	move	icebeam
whismur	move	extrasensory
loudred	move	hypervoice
loudred	move	fireblast
loudred	move	shadowball
loudred	move	icebeam
loudred	move	circlethrow
loudred	move	bodyslam
exploud	move	boomburst
exploud	move	fireblast
exploud	move	icebeam
exploud	move	surf
exploud	move	focusblast
exploud	move	boomburst
exploud	move	fireblast
exploud	move	icebeam
exploud	move	surf
exploud	move	focusblast
exploud	move	protect
exploud	move	hypervoice
makuhita	move	crosschop
makuhita	move	bulletpunch
makuhita	move	closecombat
makuhita	move	icepunch
makuhita	move	bulkup
makuhita	move	fakeout
makuhita	move	earthquake
hariyama	move	bulletpunch
hariyama	move	closecombat
hariyama	move	icepunch
hariyama	move	stoneedge
hariyama	move	bulkup
hariyama	move	knockoff
hariyama	move	bulletpunch
hariyama	move	closecombat
hariyama	move	icepunch
hariyama	move	stoneedge
hariyama	move	fakeout
hariyama	move	knockoff
hariyama	move	helpinghand
hariyama	move	wideguard
hariyama	move	protect
nosepass	move	powergem
nosepass	move	thunderwave
nosepass	move	stealthrock
nosepass	move	painsplit
nosepass	move	explosion
nosepass	move	voltswitch
probopass	move	stealthrock
probopass	move	thunderwave
probopass	move	toxic
probopass	move	flashcannon
probopass	move	powergem
probopass	move	voltswitch
probopass	move	painsplit
probopass	move	stealthrock
probopass	move	thunderwave
probopass	move	helpinghand
probopass	move	earthpower
probopass	move	powergem
probopass	move	wideguard
probopass	move	protect
probopass	move	voltswitch
skitty	move	doubleedge
skitty	move	zenheadbutt
skitty	move	thunderwave
skitty	move	fakeout
skitty	move	playrough
skitty	move	healbell
delcatty	move	doubleedge
delcatty	move	suckerpunch
delcatty	move	wildcharge
delcatty	move	fakeout
delcatty	move	thunderwave
delcatty	move	healbell
delcatty	move	doubleedge
delcatty	move	suckerpunch
delcatty	move	playrough
delcatty	move	wildcharge
delcatty	move	fakeout
delcatty	move	thunderwave
delcatty	move	protect
delcatty	move	helpinghand
sableye	move	recover
sableye	move	willowisp
sableye	move	taunt
sableye	move	toxic
sableye	move	knockoff
sableye	move	foulplay
sableye	move	recover
sableye	move	willowisp
sableye	move	taunt
sableye	move	fakeout
sableye	move	knockoff
sableye	move	foulplay
sableye	move	helpinghand
sableye	move	snarl
sableye	move	protect
sableyemega	move	recover
sableyemega	move	willowisp
sableyemega	move	darkpulse
sableyemega	move	calmmind
sableyemega	move	shadowball
sableyemega	move	fakeout
sableyemega	move	knockoff
sableyemega	move	darkpulse
sableyemega	move	shadowball
sableyemega	move	willowisp
sableyemega	move	protect
mawile	move	swordsdance
mawile	move	ironhead
mawile	move	substitute
mawile	move	playrough
mawile	move	suckerpunch
mawile	move	batonpass
mawile	move	swordsdance
mawile	move	ironhead
mawile	move	firefang
mawile	move	substitute
mawile	move	playrough
mawile	move	suckerpunch
mawile	move	knockoff
mawile	move	protect
mawilemega	move	swordsdance
mawilemega	move	ironhead
mawilemega	move	firefang
mawilemega	move	substitute
mawilemega	move	playrough
mawilemega	move	suckerpunch
mawilemega	move	knockoff
mawilemega	move	focuspunch
mawilemega	move	swordsdance
mawilemega	move	ironhead
mawilemega	move	firefang
mawilemega	move	substitute
mawilemega	move	playrough
mawilemega	move	suckerpunch
