mon	feature_complex	feature	feature_val
kyogreprimal	move_calmmind	move	calmmind
kyogreprimal	move_rest	move	rest
kyogreprimal	move_sleeptalk	move	sleeptalk
kyogreprimal	move_protect	move	protect
groudon	move_precipiceblades	move	precipiceblades
groudon	move_earthquake	move	earthquake
groudon	move_stealthrock	move	stealthrock
groudon	move_lavaplume	move	lavaplume
groudon	move_stoneedge	move	stoneedge
groudon	move_dragontail	move	dragontail
groudon	move_roar	move	roar
groudon	move_toxic	move	toxic
groudon	move_swordsdance	move	swordsdance
groudon	move_rockpolish	move	rockpolish
groudon	move_firepunch	move	firepunch
groudon	move_precipiceblades	move	precipiceblades
groudon	move_rockslide	move	rockslide
groudon	move_protect	move	protect
groudon	move_stoneedge	move	stoneedge
groudon	move_swordsdance	move	swordsdance
groudon	move_rockpolish	move	rockpolish
groudon	move_dragonclaw	move	dragonclaw
groudon	move_firepunch	move	firepunch
groudonprimal	move_stealthrock	move	stealthrock
groudonprimal	move_precipiceblades	move	precipiceblades
groudonprimal	move_earthquake	move	earthquake
groudonprimal	move_lavaplume	move	lavaplume
groudonprimal	move_stoneedge	move	stoneedge
groudonprimal	move_overheat	move	overheat
groudonprimal	move_rockpolish	move	rockpolish
groudonprimal	move_thunderwave	move	thunderwave
groudonprimal	move_precipiceblades	move	precipiceblades
groudonprimal	move_lavaplume	move	lavaplume
groudonprimal	move_rockslide	move	rockslide
groudonprimal	move_stoneedge	move	stoneedge
groudonprimal	move_swordsdance	move	swordsdance
groudonprimal	move_overheat	move	overheat
groudonprimal	move_rockpolish	move	rockpolish
groudonprimal	move_firepunch	move	firepunch
groudonprimal	move_protect	move	protect
rayquaza	move_outrage	move	outrage
rayquaza	move_vcreate	move	vcreate
rayquaza	move_extremespeed	move	extremespeed
rayquaza	move_dragondance	move	dragondance
rayquaza	move_earthquake	move	earthquake
rayquaza	move_dracometeor	move	dracometeor
rayquaza	move_dragonclaw	move	dragonclaw
rayquaza	move_tailwind	move	tailwind
rayquaza	move_vcreate	move	vcreate
rayquaza	move_extremespeed	move	extremespeed
rayquaza	move_dragondance	move	dragondance
rayquaza	move_earthquake	move	earthquake
rayquaza	move_dracometeor	move	dracometeor
rayquaza	move_dragonclaw	move	dragonclaw
rayquaza	move_protect	move	protect
rayquazamega	move_vcreate	move	vcreate
rayquazamega	move_extremespeed	move	extremespeed
rayquazamega	move_swordsdance	move	swordsdance
rayquazamega	move_earthquake	move	earthquake
rayquazamega	move_dragonascent	move	dragonascent
rayquazamega	move_dragonclaw	move	dragonclaw
rayquazamega	move_dragondance	move	dragondance
rayquazamega	move_protect	move	protect
jirachi	move_ironhead	move	ironhead
jirachi	move_uturn	move	uturn
jirachi	move_firepunch	move	firepunch
jirachi	move_icepunch	move	icepunch
jirachi	move_trick	move	trick
jirachi	move_stealthrock	move	stealthrock
jirachi	move_bodyslam	move	bodyslam
jirachi	move_toxic	move	toxic
jirachi	move_wish	move	wish
jirachi	move_substitute	move	substitute
jirachi	move_bodyslam	move	bodyslam
jirachi	move_ironhead	move	ironhead
jirachi	move_icywind	move	icywind
jirachi	move_thunderwave	move	thunderwave
jirachi	move_helpinghand	move	helpinghand
jirachi	move_trickroom	move	trickroom
jirachi	move_uturn	move	uturn
jirachi	move_followme	move	followme
jirachi	move_zenheadbutt	move	zenheadbutt
jirachi	move_protect	move	protect
deoxys	move_psychoboost	move	psychoboost
deoxys	move_stealthrock	move	stealthrock
deoxys	move_spikes	move	spikes
deoxys	move_firepunch	move	firepunch
deoxys	move_superpower	move	superpower
deoxys	move_extremespeed	move	extremespeed
deoxys	move_knockoff	move	knockoff
deoxys	move_taunt	move	taunt
deoxys	move_psychoboost	move	psychoboost
deoxys	move_superpower	move	superpower
deoxys	move_extremespeed	move	extremespeed
deoxys	move_icebeam	move	icebeam
deoxys	move_thunderbolt	move	thunderbolt
deoxys	move_firepunch	move	firepunch
deoxys	move_protect	move	protect
deoxys	move_knockoff	move	knockoff
deoxys	move_psyshock	move	psyshock
deoxysattack	move_psychoboost	move	psychoboost
deoxysattack	move_superpower	move	superpower
deoxysattack	move_icebeam	move	icebeam
deoxysattack	move_knockoff	move	knockoff
deoxysattack	move_extremespeed	move	extremespeed
deoxysattack	move_firepunch	move	firepunch
deoxysattack	move_stealthrock	move	stealthrock
deoxysattack	move_psychoboost	move	psychoboost
deoxysattack	move_superpower	move	superpower
deoxysattack	move_extremespeed	move	extremespeed
deoxysattack	move_icebeam	move	icebeam
deoxysattack	move_thunderbolt	move	thunderbolt
deoxysattack	move_firepunch	move	firepunch
deoxysattack	move_protect	move	protect
deoxysattack	move_knockoff	move	knockoff
deoxysdefense	move_spikes	move	spikes
deoxysdefense	move_stealthrock	move	stealthrock
deoxysdefense	move_recover	move	recover
deoxysdefense	move_taunt	move	taunt
deoxysdefense	move_toxic	move	toxic
deoxysdefense	move_seismictoss	move	seismictoss
deoxysdefense	move_knockoff	move	knockoff
deoxysdefense	move_protect	move	protect
deoxysdefense	move_stealthrock	move	stealthrock
deoxysdefense	move_recover	move	recover
deoxysdefense	move_taunt	move	taunt
deoxysdefense	move_reflect	move	reflect
deoxysdefense	move_seismictoss	move	seismictoss
deoxysdefense	move_lightscreen	move	lightscreen
deoxysdefense	move_trickroom	move	trickroom
deoxysspeed	move_spikes	move	spikes
deoxysspeed	move_stealthrock	move	stealthrock
deoxysspeed	move_superpower	move	superpower
deoxysspeed	move_psychoboost	move	psychoboost
deoxysspeed	move_taunt	move	taunt
deoxysspeed	move_magiccoat	move	magiccoat
deoxysspeed	move_knockoff	move	knockoff
deoxysspeed	move_superpower	move	superpower
deoxysspeed	move_icebeam	move	icebeam
deoxysspeed	move_psychoboost	move	psychoboost
deoxysspeed	move_taunt	move	taunt
deoxysspeed	move_lightscreen	move	lightscreen
deoxysspeed	move_reflect	move	reflect
deoxysspeed	move_protect	move	protect
deoxysspeed	move_knockoff	move	knockoff
turtwig	move_reflect	move	reflect
turtwig	move_lightscreen	move	lightscreen
turtwig	move_stealthrock	move	stealthrock
turtwig	move_seedbomb	move	seedbomb
turtwig	move_substitute	move	substitute
turtwig	move_leechseed	move	leechseed
turtwig	move_toxic	move	toxic
grotle	move_reflect	move	reflect
grotle	move_lightscreen	move	lightscreen
grotle	move_stealthrock	move	stealthrock
grotle	move_seedbomb	move	seedbomb
grotle	move_substitute	move	substitute
grotle	move_leechseed	move	leechseed
grotle	move_toxic	move	toxic
torterra	move_stealthrock	move	stealthrock
torterra	move_earthquake	move	earthquake
torterra	move_woodhammer	move	woodhammer
torterra	move_stoneedge	move	stoneedge
torterra	move_synthesis	move	synthesis
torterra	move_rockpolish	move	rockpolish
torterra	move_protect	move	protect
torterra	move_earthquake	move	earthquake
torterra	move_woodhammer	move	woodhammer
torterra	move_stoneedge	move	stoneedge
torterra	move_rockslide	move	rockslide
torterra	move_wideguard	move	wideguard
torterra	move_rockpolish	move	rockpolish
chimchar	move_stealthrock	move	stealthrock
chimchar	move_overheat	move	overheat
chimchar	move_hiddenpowergrass	move	hiddenpowergrass
chimchar	move_fakeout	move	fakeout
chimchar	move_uturn	move	uturn
chimchar	move_gunkshot	move	gunkshot
monferno	move_stealthrock	move	stealthrock
monferno	move_overheat	move	overheat
monferno	move_hiddenpowergrass	move	hiddenpowergrass
monferno	move_fakeout	move	fakeout
monferno	move_vacuumwave	move	vacuumwave
monferno	move_uturn	move	uturn
monferno	move_gunkshot	move	gunkshot
infernape	move_stealthrock	move	stealthrock
infernape	move_uturn	move	uturn
infernape	move_swordsdance	move	swordsdance
infernape	move_closecombat	move	closecombat
infernape	move_flareblitz	move	flareblitz
infernape	move_thunderpunch	move	thunderpunch
infernape	move_machpunch	move	machpunch
infernape	move_nastyplot	move	nastyplot
infernape	move_fireblast	move	fireblast
infernape	move_vacuumwave	move	vacuumwave
infernape	move_grassknot	move	grassknot
infernape	move_hiddenpowerice	move	hiddenpowerice
infernape	move_fakeout	move	fakeout
infernape	move_heatwave	move	heatwave
infernape	move_closecombat	move	closecombat
infernape	move_uturn	move	uturn
infernape	move_grassknot	move	grassknot
infernape	move_stoneedge	move	stoneedge
infernape	move_machpunch	move	machpunch
infernape	move_feint	move	feint
infernape	move_taunt	move	taunt
infernape	move_flareblitz	move	flareblitz
infernape	move_hiddenpowerice	move	hiddenpowerice
infernape	move_thunderpunch	move	thunderpunch
infernape	move_protect	move	protect
piplup	move_stealthrock	move	stealthrock
piplup	move_hydropump	move	hydropump
piplup	move_scald	move	scald
piplup	move_icebeam	move	icebeam
piplup	move_hiddenpowerelectric	move	hiddenpowerelectric
piplup	move_hiddenpowerfire	move	hiddenpowerfire
piplup	move_yawn	move	yawn
piplup	move_defog	move	defog
prinplup	move_stealthrock	move	stealthrock
prinplup	move_hydropump	move	hydropump
prinplup	move_scald	move	scald
prinplup	move_icebeam	move	icebeam
prinplup	move_hiddenpowerelectric	move	hiddenpowerelectric
prinplup	move_hiddenpowerfire	move	hiddenpowerfire
prinplup	move_yawn	move	yawn
prinplup	move_defog	move	defog
empoleon	move_hydropump	move	hydropump
empoleon	move_flashcannon	move	flashcannon
empoleon	move_grassknot	move	grassknot
empoleon	move_hiddenpowerfire	move	hiddenpowerfire
empoleon	move_icebeam	move	icebeam
empoleon	move_scald	move	scald
empoleon	move_toxic	move	toxic
empoleon	move_roar	move	roar
empoleon	move_stealthrock	move	stealthrock
empoleon	move_icywind	move	icywind
empoleon	move_scald	move	scald
empoleon	move_surf	move	surf
empoleon	move_icebeam	move	icebeam
empoleon	move_hiddenpowerelectric	move	hiddenpowerelectric
empoleon	move_protect	move	protect
empoleon	move_grassknot	move	grassknot
empoleon	move_flashcannon	move	flashcannon
starly	move_bravebird	move	bravebird
starly	move_return	move	return
starly	move_uturn	move	uturn
starly	move_pursuit	move	pursuit
staravia	move_bravebird	move	bravebird
staravia	move_return	move	return
staravia	move_uturn	move	uturn
staravia	move_pursuit	move	pursuit
staravia	move_defog	move	defog
staraptor	move_bravebird	move	bravebird
staraptor	move_closecombat	move	closecombat
staraptor	move_uturn	move	uturn
staraptor	move_quickattack	move	quickattack
staraptor	move_roost	move	roost
staraptor	move_doubleedge	move	doubleedge
staraptor	move_bravebird	move	bravebird
staraptor	move_closecombat	move	closecombat
staraptor	move_uturn	move	uturn
staraptor	move_quickattack	move	quickattack
staraptor	move_doubleedge	move	doubleedge
staraptor	move_tailwind	move	tailwind
staraptor	move_protect	move	protect
bidoof	move_return	move	return
bidoof	move_aquatail	move	aquatail
bidoof	move_curse	move	curse
bidoof	move_quickattack	move	quickattack
bidoof	move_stealthrock	move	stealthrock
bidoof	move_superfang	move	superfang
bibarel	move_return	move	return
bibarel	move_waterfall	move	waterfall
bibarel	move_swordsdance	move	swordsdance
bibarel	move_quickattack	move	quickattack
bibarel	move_aquajet	move	aquajet
bibarel	move_return	move	return
bibarel	move_waterfall	move	waterfall
bibarel	move_curse	move	curse
bibarel	move_aquajet	move	aquajet
bibarel	move_quickattack	move	quickattack
bibarel	move_protect	move	protect
bibarel	move_rest	move	rest
kricketot	move_endeavor	move	endeavor
kricketot	move_mudslap	move	mudslap
kricketot	move_bugbite	move	bugbite
kricketot	move_strugglebug	move	strugglebug
kricketune	move_xscissor	move	xscissor
kricketune	move_endeavor	move	endeavor
kricketune	move_taunt	move	taunt
kricketune	move_toxic	move	toxic
kricketune	move_stickyweb	move	stickyweb
kricketune	move_knockoff	move	knockoff
kricketune	move_bugbite	move	bugbite
kricketune	move_protect	move	protect
kricketune	move_taunt	move	taunt
kricketune	move_stickyweb	move	stickyweb
kricketune	move_knockoff	move	knockoff
shinx	move_wildcharge	move	wildcharge
shinx	move_icefang	move	icefang
shinx	move_firefang	move	firefang
shinx	move_crunch	move	crunch
luxio	move_wildcharge	move	wildcharge
luxio	move_icefang	move	icefang
luxio	move_firefang	move	firefang
luxio	move_crunch	move	crunch
luxray	move_wildcharge	move	wildcharge
luxray	move_icefang	move	icefang
luxray	move_voltswitch	move	voltswitch
luxray	move_crunch	move	crunch
luxray	move_superpower	move	superpower
luxray	move_facade	move	facade
luxray	move_wildcharge	move	wildcharge
luxray	move_icefang	move	icefang
luxray	move_voltswitch	move	voltswitch
luxray	move_crunch	move	crunch
luxray	move_superpower	move	superpower
luxray	move_facade	move	facade
luxray	move_protect	move	protect
cranidos	move_headsmash	move	headsmash
cranidos	move_rockslide	move	rockslide
cranidos	move_earthquake	move	earthquake
cranidos	move_zenheadbutt	move	zenheadbutt
cranidos	move_firepunch	move	firepunch
cranidos	move_rockpolish	move	rockpolish
cranidos	move_crunch	move	crunch
rampardos	move_headsmash	move	headsmash
rampardos	move_earthquake	move	earthquake
rampardos	move_rockpolish	move	rockpolish
rampardos	move_crunch	move	crunch
rampardos	move_rockslide	move	rockslide
rampardos	move_firepunch	move	firepunch
rampardos	move_headsmash	move	headsmash
rampardos	move_earthquake	move	earthquake
rampardos	move_zenheadbutt	move	zenheadbutt
rampardos	move_rockslide	move	rockslide
rampardos	move_crunch	move	crunch
rampardos	move_stoneedge	move	stoneedge
rampardos	move_protect	move	protect
shieldon	move_stealthrock	move	stealthrock
shieldon	move_metalburst	move	metalburst
shieldon	move_fireblast	move	fireblast
shieldon	move_icebeam	move	icebeam
shieldon	move_protect	move	protect
shieldon	move_toxic	move	toxic
shieldon	move_roar	move	roar
bastiodon	move_stealthrock	move	stealthrock
bastiodon	move_rockblast	move	rockblast
bastiodon	move_metalburst	move	metalburst
bastiodon	move_protect	move	protect
bastiodon	move_toxic	move	toxic
bastiodon	move_roar	move	roar
bastiodon	move_stealthrock	move	stealthrock
bastiodon	move_stoneedge	move	stoneedge
bastiodon	move_metalburst	move	metalburst
bastiodon	move_protect	move	protect
bastiodon	move_wideguard	move	wideguard
bastiodon	move_guardsplit	move	guardsplit
burmy	move_bugbite	move	bugbite
burmy	move_hiddenpowerice	move	hiddenpowerice
burmy	move_electroweb	move	electroweb
burmy	move_protect	move	protect
wormadam	move_gigadrain	move	gigadrain
wormadam	move_signalbeam	move	signalbeam
wormadam	move_protect	move	protect
wormadam	move_toxic	move	toxic
wormadam	move_synthesis	move	synthesis
wormadam	move_leafstorm	move	leafstorm
wormadam	move_gigadrain	move	gigadrain
wormadam	move_signalbeam	move	signalbeam
wormadam	move_hiddenpowerice	move	hiddenpowerice
wormadam	move_hiddenpowerrock	move	hiddenpowerrock
wormadam	move_stringshot	move	stringshot
wormadam	move_protect	move	protect
wormadamsandy	move_earthquake	move	earthquake
wormadamsandy	move_toxic	move	toxic
wormadamsandy	move_rockblast	move	rockblast
wormadamsandy	move_protect	move	protect
wormadamsandy	move_stealthrock	move	stealthrock
wormadamsandy	move_earthquake	move	earthquake
wormadamsandy	move_suckerpunch	move	suckerpunch
wormadamsandy	move_rockblast	move	rockblast
wormadamsandy	move_protect	move	protect
wormadamsandy	move_stringshot	move	stringshot
wormadamtrash	move_stealthrock	move	stealthrock
wormadamtrash	move_toxic	move	toxic
wormadamtrash	move_gyroball	move	gyroball
wormadamtrash	move_protect	move	protect
wormadamtrash	move_strugglebug	move	strugglebug
wormadamtrash	move_stringshot	move	stringshot
wormadamtrash	move_gyroball	move	gyroball
wormadamtrash	move_protect	move	protect
mothim	move_quiverdance	move	quiverdance
mothim	move_bugbuzz	move	bugbuzz
mothim	move_airslash	move	airslash
mothim	move_gigadrain	move	gigadrain
mothim	move_hiddenpowerground	move	hiddenpowerground
mothim	move_uturn	move	uturn
mothim	move_quiverdance	move	quiverdance
mothim	move_bugbuzz	move	bugbuzz
mothim	move_airslash	move	airslash
mothim	move_gigadrain	move	gigadrain
mothim	move_roost	move	roost
mothim	move_protect	move	protect
combee	move_bugbuzz	move	bugbuzz
combee	move_aircutter	move	aircutter
combee	move_endeavor	move	endeavor
combee	move_ominouswind	move	ominouswind
combee	move_tailwind	move	tailwind
vespiquen	move_substitute	move	substitute
vespiquen	move_healorder	move	healorder
vespiquen	move_toxic	move	toxic
vespiquen	move_attackorder	move	attackorder
vespiquen	move_defendorder	move	defendorder
